633662951778557952	positive
633684233005895680	positive
633837726106841088	positive
634596962608672768	positive
634728000702021632	negative
634733114456166400	positive
634790760408350720	positive
634842103588233217	negative
634869623075303424	positive
634871374897643520	neutral
634896402594836484	positive
635091272223617024	positive
635116963971342337	positive
635541261332578305	positive
635619836538822657	positive
635858634027724800	positive
635952446402072576	positive
635967581627650048	positive
636287426235924480	positive
636333501621661696	positive
636380976432680960	positive
636394431940325376	neutral
636396611900321792	positive
636518314508976128	positive
636542685214437377	positive
636927985967349760	neutral
636928427082317824	neutral
636931785054638080	positive
636977259736399872	positive
637023375987109892	positive
637024446360875008	neutral
637081475070844929	positive
637112539067715584	neutral
637211482787287040	positive
637226942668771328	positive
637272224865521664	neutral
637273940046385152	neutral
637358551292346368	neutral
637452274655211520	positive
637599197752098817	neutral
637809432890576896	positive
637867653139271682	positive
637902049967894529	neutral
638342141572460544	positive
638358086990741504	positive
638370183984222208	positive
638374587525238786	positive
638545792047972352	positive
638683716286464001	positive
638940182113161216	positive
639122550287671300	positive
639151037094469633	positive
639159279715545089	positive
639173291958239237	neutral
639438669443502080	positive
639457875270742017	positive
639537119141175297	positive
639577639561359360	positive
639842757289373696	positive
640077457257795584	positive
640214000156848128	positive
640242420228222976	positive
640356107274207232	positive
640490887861137409	positive
640529937481379841	positive
640638429768851456	neutral
640860896282046464	negative
640867036328009728	positive
640893279605796866	positive
640950156054142977	positive
640954164437237760	positive
640960724215439360	negative
641018928421060608	positive
641024188124372992	positive
641033718275133441	positive
641097610040877056	positive
641133565728657408	positive
641188113268641792	positive
641191685234421760	positive
641255033636454400	positive
641368361343975424	positive
641605506973306880	negative
641620412678451200	neutral
641629245790404608	negative
641638855477731328	positive
641182669821358080	negative
641186469944651776	positive
641198931217547264	positive
641215923362271232	positive
641218935053000704	negative
641235224450338821	positive
641237443295973376	negative
641242217881948160	positive
641243340239994880	neutral
641253680365334528	positive
641256326736314369	positive
641256781428183042	positive
641262559035830272	positive
641267504296382464	positive
641268293282623488	positive
641274461530927104	neutral
641274744835194880	neutral
641277646056374272	positive
641283236929269761	neutral
641286935772708870	positive
641287889112928256	positive
641303378719543296	negative
641307848568344577	negative
641309506748682240	positive
641310847470567424	positive
641312202528567296	positive
641323600822304768	positive
641324610580021248	neutral
641330241965789184	positive
641334097328140288	positive
641338069287759873	neutral
641338441024712705	neutral
641342271833534464	neutral
641342385348210690	positive
641350001637982209	negative
641351471645089792	neutral
641357094654885888	positive
641357479692009472	positive
641358180711206915	positive
641361087766528000	neutral
641365273417662465	neutral
641368424145387521	negative
641370873757335552	positive
641372583892422657	positive
641378494757400576	positive
641380820180172801	positive
641385971460648960	neutral
641390986367668224	neutral
641394457871536129	neutral
641400128612511744	neutral
641400681597939712	positive
641403375972552704	neutral
641403775442362368	positive
641404820855914496	positive
641405573007708160	positive
641407598084923393	positive
641407753383227393	positive
641426301845393412	positive
641426934426013696	positive
641437722045890561	negative
641439198021615616	negative
641446257173528576	neutral
641454770897588224	positive
641462939090817024	positive
641468264413945856	positive
641469518846496768	neutral
641472127665864704	negative
641472833076469760	positive
641476313761611776	positive
641487529703817216	negative
641492941454901248	neutral
641497329112059904	neutral
641499203730960384	negative
641499463316582400	positive
641503123119341568	negative
641506752848990208	positive
641509564937076737	positive
641510138235367424	negative
641512481647517696	positive
641514019304697856	positive
641525132738039808	negative
641540897243561985	positive
641548065040658436	neutral
641561756259643393	neutral
641566947566616576	positive
641597227652280320	negative
641605833101561856	neutral
641611227765080064	positive
641621763126902784	positive
641623668074917888	neutral
641626377142169601	positive
641629066223833088	positive
641632441665347584	positive
641636086398087170	positive
641641548741017600	neutral
641647937236373504	positive
641648591279378433	positive
641649190355996672	negative
641651845421768704	positive
641661703508332544	positive
628810212095475712	negative
628854701858099200	positive
628885558488637440	positive
628925899929313280	positive
629069918315544580	negative
629122242236932096	negative
629231802469732352	positive
629541944063074305	positive
629606784706195456	positive
629739536801771520	negative
629747510442098689	neutral
629750527560142848	positive
629984420049592320	positive
630016985909358592	positive
630362430535782400	positive
630374444830171137	positive
630471077311946752	neutral
630556126191325184	neutral
630801838544031744	positive
630877542736658433	neutral
630939756440846337	positive
630949831817605120	positive
631228786265096193	positive
631808336032366592	positive
631863912976252928	positive
631954824100102144	negative
632005394106331136	neutral
632192537156042756	positive
632262593889984512	negative
632416925348294656	negative
632436722324783104	positive
632569836049141761	positive
632584620811395073	positive
632648782199554049	positive
632658096150716416	positive
632670282025668608	neutral
632670426725023745	neutral
632730639507197952	neutral
632911254957350912	positive
632985427406913536	neutral
633021033281388544	negative
633405121976778753	positive
633621678392770560	positive
633679857331908608	positive
633827911972356096	positive
633838929767211008	positive
633839875989590017	positive
633905855797309440	negative
634134662621691904	negative
634738654175342592	positive
634789226140139520	negative
634819130269532160	neutral
635106856612925440	positive
635230466329681920	positive
635669962074554368	negative
635844755356819456	positive
635867899173957634	positive
636084058385195008	neutral
636303625938075648	neutral
636391115034333185	positive
636597885103153152	neutral
636613774259064832	negative
636698611867385857	positive
636699757231083521	neutral
636702823577612288	positive
636712645568163842	negative
636770930019053568	positive
636904941328728064	positive
636956939008786433	positive
637039838580113408	positive
637209631027261441	positive
637222123476533248	negative
637453598734057472	positive
637722386683424768	positive
638013081818415104	positive
638027598707167232	positive
638209440785805312	positive
638390556675194880	positive
638756190202126336	neutral
639002332219502592	positive
639067023054651392	positive
639111212870037504	negative
639121032830394368	positive
639228849704804352	positive
639679594757533696	neutral
639789494120677377	neutral
640278345461141504	negative
640446365731057664	positive
640751933171597313	neutral
640882391960129536	neutral
640896835234701312	positive
641050683731496960	positive
641274412629553152	positive
641284529982959616	positive
641323432186089473	positive
641354192422989824	positive
641367727270174720	positive
641418634770825216	neutral
641648879646175232	negative
621334741221048320	positive
621335034859925504	positive
621338343746355200	positive
621339506529054720	positive
621340194382475264	positive
621340584804888578	negative
621341016587698176	positive
621342283703693312	positive
621345130700615680	positive
621346870686826496	negative
621347496103514112	positive
621351052047028224	negative
621351167394729984	positive
621351900311478272	negative
621352732117504000	neutral
621354798126764032	negative
621355228009472001	positive
621357165211742208	negative
621358259933462528	positive
621359167974961153	negative
621360556868521984	positive
621365073701810180	positive
621365125623189504	negative
621366451421622272	neutral
621375187255083008	positive
621392677519540224	negative
621393831326576640	positive
621397987722416129	positive
621399334806884352	negative
621403164856549376	negative
621407198153998337	positive
621410470252138496	positive
621411446958600192	neutral
621411710520262656	positive
621413610657443840	neutral
621417205742219264	positive
621420485411082241	negative
621422587382358016	negative
621422611847880704	negative
621423173880315904	negative
621424730407587840	negative
621426617479335936	negative
621432923137257472	negative
621435426197368832	negative
621435513069813760	negative
621440496297201664	positive
621441702021210112	positive
621442454743568384	negative
621443908090793984	positive
621449015217909760	positive
621463364758212608	negative
621468278909579266	negative
621472538737119232	negative
621476594809319426	neutral
621477327592124416	negative
621479832078057472	positive
621493751421239296	negative
621499189248307202	neutral
621499402474139648	negative
621500508738457600	negative
621511488642093056	neutral
621512105842343936	negative
621513803532890113	negative
621514097935298560	negative
621515755729895424	negative
621519370921967620	negative
621522460807143424	negative
621539340498391041	neutral
621546116929208320	neutral
621554188288421888	positive
621569808144805888	neutral
621671816461950977	positive
621679613249347584	neutral
621743210059198464	positive
621756352264847361	positive
621761332489154562	positive
621797443647111168	neutral
621831001547927552	positive
621871025957896193	neutral
621878763517706240	neutral
621949181981290496	positive
622005331409776641	positive
622029088044261376	negative
622037047637876736	neutral
622037246120693760	neutral
622042211618811904	positive
622054383514177536	positive
622089230450327552	neutral
622105547253391360	positive
622155927098146816	positive
622208991960125440	neutral
622275716567166976	neutral
622592242667155456	positive
623062168980844544	neutral
623131052031262720	positive
623215014808195072	neutral
623289728708792320	negative
623618780099411968	neutral
625766422086488064	positive
629426436663717889	neutral
620679423323447301	neutral
620821002390339585	negative
620838510191362048	positive
620951420787929088	neutral
620979391984566272	negative
621090050848198657	negative
621090343740555264	neutral
621516071682592768	neutral
621624979201912833	neutral
621675525107544064	neutral
621675777654935552	negative
621683248851234816	negative
621700396478803968	neutral
621701322815995904	negative
621701633735585792	negative
621715379279241216	neutral
621726465067847680	negative
621766793980350464	neutral
621831138298871808	positive
621931197531205632	negative
621934143451058176	positive
622235808339091456	positive
622252867907387392	positive
622272830806315008	neutral
622314582909026304	positive
622457199399317504	neutral
622608485704957952	negative
622898205873733632	negative
623385539547246597	neutral
623590958102392832	negative
623783103840980995	neutral
624467897608331264	neutral
624506164496216064	neutral
624931763932917760	neutral
625233600762544128	neutral
625623391731515392	neutral
626078949630722048	neutral
626907748148510721	neutral
627021802221510656	neutral
627474993308409856	neutral
627485684471889921	neutral
627500184965148672	neutral
627578739191365632	neutral
627604291289772032	negative
627789743263105024	neutral
628474910436925441	neutral
628869004535447552	neutral
629433984297107456	neutral
629991453154897921	negative
631379711441154049	neutral
632557717895442432	negative
633183008930009088	negative
633345798109990912	positive
633921953297006592	neutral
633931987355574273	negative
634005145563570176	negative
634098002328743936	negative
634494690327457792	neutral
635014939581784064	neutral
635538106150715392	neutral
635676950095364096	negative
636073956378812416	neutral
636606931503857664	neutral
636664402901536769	positive
637179517832982528	negative
637229009844215808	positive
637477283620630530	neutral
637726203932114944	neutral
637791558188834816	neutral
638114909839040512	positive
638129191817379840	positive
638272681180311552	neutral
638361274527514625	neutral
638473276491063296	neutral
638643398090620928	negative
638663906509090816	neutral
638699838863994880	neutral
638768809986228224	neutral
638769260257480704	neutral
638971504277983232	neutral
639033824102477824	neutral
639036500299116544	positive
639138413048909824	neutral
639211402247454720	negative
639292679524872192	negative
639410002260791296	positive
639448563852800000	neutral
639555024423649280	positive
640139548404662273	neutral
640273126962667521	negative
640295436310462464	neutral
640458572422377472	positive
640481730126811136	neutral
640491528826195968	neutral
640681655271845888	negative
640719732157624320	neutral
640810887012421633	positive
640890222230798336	positive
641000154636623872	negative
641143732897628161	negative
641575778304557057	neutral
641576280517947393	neutral
641578941031911428	neutral
641581553131356160	neutral
641582970483146752	positive
641585510482227200	neutral
641586058388344832	negative
641588789362581504	neutral
641590114469199872	neutral
641594046968918016	positive
641594551224934402	positive
641595682948841472	positive
641596405027610624	neutral
641597582880301056	positive
641599006963929089	neutral
641600056404131840	neutral
641600749684793344	neutral
641601014861287424	neutral
641601416604327936	neutral
641602240214601728	neutral
641602373131988992	positive
641602616502259713	neutral
641602953275703296	neutral
641605732778024960	neutral
641608077423329280	positive
641609620688097280	positive
641612792210944000	neutral
641613178237947904	neutral
641615417379696640	neutral
641620321544507392	positive
641621561833750529	neutral
641623037914284033	positive
641624864026181632	neutral
641625256428367872	neutral
641626146262552576	positive
641627924785963008	positive
641627937364512768	positive
641628057258827776	neutral
641628743316992001	negative
641629984449273856	neutral
641631147370352640	positive
641631875472195584	positive
641633209445425152	positive
641634937339297792	positive
641634941969788928	positive
641635259801427968	neutral
641635449925189632	positive
641636191767498752	positive
641637064971128833	positive
641638125748514816	positive
641639715167465472	positive
641639739871903745	neutral
641640461111693312	negative
641640811696795648	positive
641640990319710208	positive
641641510384087040	positive
641642454035341312	negative
641644533827006464	neutral
641644999164231684	positive
641645846921003008	neutral
641646262786375681	positive
641646632216469504	positive
641647415997526016	neutral
641647723289165824	neutral
641648422324412416	neutral
641649097682874368	positive
641649387492503552	positive
641650074943139840	neutral
641651328310116352	neutral
641652281943977985	neutral
641653341659901953	positive
641653832439562240	positive
641654117593563136	neutral
641654835037736960	positive
641654885583351808	negative
641656127101534208	neutral
641656762588762112	positive
641656816846405632	positive
641656839952732160	positive
641657855267966976	neutral
641658182792691712	negative
641658203382673408	negative
641658989139357696	positive
641659122627293188	neutral
641659133863718912	positive
641659630595244032	positive
641659814779715584	positive
641660283421724673	neutral
641660457573478400	positive
641660922214359040	positive
641661164783468545	negative
641661475098988544	positive
641661698366025728	positive
641662004600639488	negative
641662091976396800	neutral
641662233731137536	neutral
641662294125072384	positive
641662846196150272	neutral
641663313756073988	neutral
641663689075105796	positive
627947053767749632	positive
627978419607871488	positive
628155253758693376	positive
628216397672218624	neutral
628225751964254209	neutral
628271880797970432	positive
628285319251656704	positive
628316900259463168	positive
628336089019740160	neutral
628343143184764928	neutral
628510843479552000	positive
628582809909768193	negative
628664062545657856	neutral
628881767051558912	neutral
628909655989858304	neutral
628949946008477696	positive
629037957538672641	neutral
629118056246054917	positive
629336912277413888	positive
629364497728282624	neutral
629379172553502720	neutral
629579203197988864	neutral
629579378284859392	positive
629715904411013120	neutral
629723988743196673	neutral
630115341192970240	positive
630390946354569216	positive
630432329249521664	positive
630463687384539137	neutral
630475066506125312	neutral
630697178655141889	positive
630746056083423237	positive
630813109028962304	positive
630838157886361600	positive
630886232084606977	positive
631089371626606593	positive
631255344560349184	neutral
631255429222432768	neutral
631661247432404993	positive
631816714544545793	neutral
631972680967790593	positive
632020116356657152	negative
632065094461976576	neutral
632249464682643456	neutral
632259368818339840	neutral
632586398369992704	positive
632604033228914688	neutral
633364691360817153	neutral
633430128282853376	neutral
633632641967747072	neutral
633641449771266048	positive
633652601674792964	positive
633994540467257344	positive
634095827112361984	positive
634489517165162496	positive
634629905683120128	positive
634680936827895808	positive
634728231816548353	negative
634824260905758720	neutral
634846171249418241	neutral
635079005939593216	neutral
635369137640996864	neutral
635511098163261440	neutral
635600938254925824	negative
635814410821480454	positive
635846068270403584	positive
635896680404111360	positive
635905417869045760	neutral
635909768931057664	neutral
636171605014618112	negative
636308591809593344	positive
636925377026224128	positive
636968075229696000	positive
637349437212332033	positive
637538852996050944	positive
637701981319131136	positive
637762078917398528	neutral
638003748078530560	neutral
638216266206081024	neutral
638347085901795328	positive
638581254657544192	positive
638593564100984832	positive
638645184536821760	negative
638684288054005760	neutral
639191194803638272	neutral
639314859952214016	positive
639446485260566530	neutral
639450376735952897	neutral
639864329718923264	positive
640350721683099648	positive
640370186894229505	positive
640416883678707712	positive
640556133875326977	neutral
640727973696565248	neutral
640795260596166656	neutral
640828064255967232	negative
640878462056669184	neutral
640917908433043457	positive
640997139695321088	positive
641296794035490817	neutral
639833769445335040	neutral
639851997932429312	neutral
639878464468819968	neutral
639895758041415681	positive
639901439775670273	neutral
639917127231668224	neutral
639954147991793665	neutral
640065563822309376	neutral
640068362010259457	negative
640071004065300480	negative
640095094373240832	positive
640100190876102656	neutral
640129004150870016	positive
640133551271378944	negative
640144911350804480	neutral
640167811357126656	positive
640202289202917376	positive
640215088197185536	positive
640229988097261568	positive
640273273809436672	positive
640335593667432448	positive
640436801379934208	neutral
640449388750458880	positive
640453612855029761	positive
640454044042022912	neutral
640536610006790145	negative
640542417398145024	positive
640547237890646017	positive
640552631312740352	negative
640568943032279040	neutral
640574781314744320	neutral
640582650743406592	negative
640593357333483520	neutral
640595497879793664	positive
640604623825432576	positive
640637709355220992	neutral
640640677789962241	positive
640654714070282240	negative
640662274131259392	negative
640676522978885633	neutral
640749076250804224	neutral
640778028616929280	neutral
640808820013465600	positive
640812066501226496	positive
640814787132264448	neutral
640832772475588608	negative
640834518878842880	neutral
640849969981751296	neutral
640852549348757504	neutral
640898526596177922	neutral
640918503936106496	neutral
640935327780106240	positive
640944149286514689	positive
640958204915138560	negative
640980031972503552	negative
640985288798547968	neutral
640992789220728832	neutral
640998783489216512	neutral
641010716506464257	neutral
641027271290146816	neutral
641126992444805120	negative
641133638835290112	neutral
641148516933500929	neutral
641151155511234560	neutral
641162035015852032	neutral
641167123130269696	negative
641168101577396225	neutral
641189394100133888	positive
641213517799014401	positive
641228254758744064	neutral
641231503221854208	positive
641242222629920768	positive
641244239326806017	neutral
641260237098459136	neutral
641289336181362688	positive
641311712071819264	neutral
641334333014474752	positive
641346218136702976	positive
641348541487562752	neutral
641388379666558976	positive
641425851444129792	neutral
641478184568029184	neutral
641506922420682752	positive
641507570469965824	neutral
641514050304798720	neutral
641521937810882560	positive
641527488942706688	neutral
641535289198952448	neutral
641535742846631936	positive
641541870011682816	neutral
641547796127088640	negative
641582529372364800	neutral
641591296335982592	positive
641591451747487744	positive
641602276138745856	negative
641617377755578368	neutral
641632434635669504	neutral
641639459054718978	neutral
641640981213741056	neutral
641668077994803200	negative
637650889549983745	neutral
637653797553217537	neutral
637654698577784832	negative
637692947538903040	neutral
637693861050064896	positive
637694619384287233	neutral
637695853289934848	neutral
637698794075877376	neutral
637705438100746240	positive
637707030183022592	neutral
637710595324801024	positive
637712084248035328	neutral
637713053878984704	neutral
637714760973201408	positive
637723071160299520	neutral
637739887010025472	positive
637752769621938176	positive
637754515295375360	positive
637764275944181760	positive
637779994840854528	neutral
637863941666942976	neutral
637909992880926720	positive
637942532735934464	positive
637976485538725888	positive
638005417382166529	neutral
638047894503821312	positive
638074401171349505	neutral
638102785536466945	positive
638305772334657536	positive
638345756328493056	positive
638378366484258816	positive
638379286672486400	positive
638385619002126336	neutral
638415817172983808	neutral
638432528324558848	positive
638448857463037952	neutral
638471605853794304	neutral
638473308988571649	neutral
638478279633059840	neutral
638483270355812352	neutral
638483514850193408	neutral
638488377340223489	neutral
638495933681020928	negative
638501075910324224	positive
638599370590527488	neutral
638627645425623040	positive
638637717509799936	neutral
638641315719286784	positive
638657552495038464	neutral
638661416422129664	positive
638680730160115712	negative
638692297438314496	neutral
638766156552249344	neutral
638771008615395328	neutral
638811135316242432	positive
638817591385980928	neutral
638842021675991041	positive
638848188548452353	positive
638982574631579649	positive
638987354703855616	neutral
639032600586289152	positive
639041704436305921	neutral
639046234817167360	positive
639046921739341825	neutral
639051754961813504	positive
639133841496645633	positive
639155392853975040	positive
639392938867343360	neutral
639429903855788032	neutral
639533397921165312	neutral
639705230108688384	positive
639799235060367360	positive
639819279433605120	positive
639958655606128640	positive
640096648635400192	negative
640126965610082304	positive
640319900343398400	positive
640379349368070144	positive
640428065835876352	positive
640468761439567872	positive
640500462408605697	positive
640520360627163136	neutral
640537082801319936	positive
640566901991710722	neutral
640576345358106624	positive
640576800071000064	positive
640580666040520704	neutral
640666824774782976	positive
640830613109534722	positive
640857616730615808	neutral
640859852655431680	positive
640897834418618368	positive
641188634763378688	neutral
641217303040892928	positive
641449533201756160	positive
641469594247413761	negative
641518637707325440	positive
641518786344960000	neutral
641562317528809476	positive
641567237409783810	positive
638807105022107648	positive
638827615378210816	positive
638871844267945984	neutral
638925816361938944	neutral
638932691430318080	positive
639001343689101312	neutral
639043880894263297	neutral
639105742281183232	neutral
639171395700678657	positive
639171590501105664	positive
639204195812397056	neutral
639214489104216064	neutral
639214812027846656	neutral
639223926766370817	negative
639232424266833921	neutral
639243654163369984	positive
639293456427315201	positive
639299565624012800	neutral
639307310192459776	positive
639415276291756032	neutral
639461204465963008	positive
639468323219050496	neutral
639535244354416640	neutral
639546174710616064	positive
639638914085572608	positive
639658547467280384	neutral
639687406287986688	positive
639687615373930496	neutral
639689301438017536	positive
639691314020397056	positive
639776747500670976	positive
639792975791456256	positive
639794348222099456	positive
639835408906473472	neutral
639859531367976960	negative
639869002005749763	positive
639869013980413952	neutral
639893430408187904	negative
639949172666298368	positive
639951189858107392	neutral
639956675865276418	positive
639957858679922692	positive
639979437321244672	neutral
639986170034688000	positive
640008339892494337	positive
640014836257136640	positive
640015399300435976	neutral
640022534906318848	positive
640024367401799681	positive
640025109030268928	neutral
640073633008750592	negative
640097058033004545	positive
640213735504748544	neutral
640241331101679616	negative
640245795535593473	neutral
640287517422563328	positive
640298533174820864	neutral
640340450818322432	positive
640340954017366016	neutral
640395584264769536	positive
640541000117587968	positive
640635826557186048	positive
640644064879243264	neutral
640648433842323456	positive
640683262415867905	positive
640710805508497415	positive
640711961252990976	neutral
640766902772502528	neutral
640820660214730752	negative
640892624883335168	negative
640922022860713985	positive
640940787723857920	positive
640968723369558016	positive
640985923124133888	positive
641030078021939200	neutral
641057513362862080	positive
641105604484820992	positive
641169599032000516	positive
641308923409092609	positive
641332666537771008	positive
641366871120343045	neutral
641371312900960257	positive
641380527858028544	positive
641380875742134273	positive
641383906550398977	positive
641389144405577728	negative
641395779505102848	positive
641396427793506304	neutral
641398624426020864	negative
641423456244908032	positive
641437112873693188	positive
641445727843975168	neutral
641446659440910336	positive
641479664838569984	positive
641487471344271360	positive
641504385181155328	neutral
641577387621281797	neutral
641608606178148352	positive
641614426752348160	positive
641659440790245377	neutral
641023609440464896	negative
641026964648775680	positive
641035191415390208	neutral
641035931898671105	neutral
641043198530326528	neutral
641053094613250048	neutral
641056191964168192	neutral
641065427355832324	neutral
641102778497167360	neutral
641113964152287232	neutral
641123206766718976	neutral
641125518348288000	neutral
641125778437091328	neutral
641139797348753408	neutral
641144036129157120	positive
641147599110672384	negative
641148234413535232	negative
641151155322667008	negative
641155079509291008	positive
641164550318989312	positive
641167594578399232	neutral
641169651658002432	neutral
641174155543506944	positive
641174772152422400	negative
641174843426258944	neutral
641177151442518018	neutral
641180203834830848	positive
641182038591176710	neutral
641183308211187712	neutral
641183905584910336	neutral
641186391339204608	negative
641190955270275072	neutral
641191101676810240	neutral
641193306878287872	positive
641195520447410176	positive
641196126478204928	negative
641197049665294336	negative
641208315679260672	negative
641210094202580992	negative
641210260800294912	positive
641212746898534400	positive
641215289258995712	neutral
641229023348133889	neutral
641240468626411521	neutral
641243239505391616	positive
641257505188921344	neutral
641259829055594496	positive
641271048818724865	neutral
641280875020308480	positive
641284793456529408	negative
641287985556754432	positive
641291433224310784	positive
641302638944985088	positive
641314170642821121	positive
641314217451225089	neutral
641314928666742784	neutral
641327856266702852	neutral
641342351567290368	negative
641346968212520960	negative
641350217023942656	positive
641357740669988865	positive
641359048323919872	positive
641360299988140032	neutral
641364396262887425	positive
641367577822916608	neutral
641370416062328832	negative
641371558137757696	positive
641502330094026752	neutral
641514213085736960	positive
641519622823526400	neutral
641520334299111424	negative
641523673267109888	negative
641532379161624576	negative
641533674568200192	positive
641535770252210176	neutral
641536732647813120	neutral
641548638364278784	neutral
641559590962864128	positive
641559806059388928	positive
641560442427580416	neutral
641561125725847552	negative
641562331063951360	negative
641562667820433408	neutral
641564284569436160	neutral
641566986439299072	positive
641569184388935680	neutral
641574565337014272	neutral
641575190980333568	neutral
641594428491177984	positive
641598354590449665	positive
641598851095392256	neutral
641603112801701889	neutral
641614910921814017	negative
641622093830955008	neutral
641623387450773504	negative
641623713297920000	positive
641630944470937604	positive
641638112381304832	neutral
641649550629957632	positive
641650029233573888	positive
631011664406577152	neutral
631168990476402688	positive
631211406466002944	neutral
631230569729368064	negative
631315414660874240	neutral
631419886170972161	positive
631458650243117056	neutral
631493089237073921	neutral
631572897698418688	negative
631596206511230976	positive
631621485749215232	neutral
631679301843222529	neutral
631835506477690881	neutral
632243362347753473	neutral
632287139569500160	neutral
632330070904991744	neutral
632332117817561088	neutral
632340733794512896	positive
632353139937705984	neutral
632353979557642241	neutral
632508320503476224	neutral
632684673320288256	neutral
632690010593062912	neutral
632737975466528768	neutral
632828054155468800	positive
632875654481117184	neutral
632946474972807170	neutral
633023907461758976	neutral
633024920230883328	neutral
633120853786386433	negative
633207516302823424	positive
633285240279171072	neutral
633383799724843008	positive
633412303887724544	positive
633557277874720768	neutral
633832639863083008	neutral
633987798194913280	positive
634406155264110593	neutral
634565704080093185	positive
634766958987214848	positive
634792074269884416	positive
634800558587670528	positive
634904708012859392	neutral
635254721809416192	positive
635324896722087936	positive
635384966008991745	neutral
635513629756932096	neutral
635556879318523904	positive
635616899607461888	positive
635964533316567040	positive
636032462901149697	positive
636193114202505216	positive
636246762299199488	negative
636278627114569728	negative
636298797866422272	positive
636776968554319872	neutral
637105060372082688	neutral
637136085391306752	neutral
637280038539411456	positive
637354000136949761	positive
637634636022071296	positive
637951257315971072	positive
638148104957657088	neutral
638278354525753344	neutral
638418648756035588	positive
638448199133437952	neutral
638468414927937536	positive
638516013198282752	positive
638542106303311872	positive
638750821476241408	positive
638754093901545472	positive
638825676800290816	neutral
638911839833710592	positive
639424138046742528	positive
639564571104055298	neutral
639838311444520960	positive
639968942996385793	neutral
639970354371395588	positive
639984686618517504	positive
639986949428789248	positive
639988442705866752	neutral
640158927951413248	positive
640200670264496128	neutral
640213267068006400	neutral
640245545022451712	neutral
640259725746159617	neutral
640268668052598786	neutral
640504136769732608	positive
640574340472266752	neutral
640606519915114496	positive
640607223517831168	positive
640667693826375680	positive
640726519640252417	neutral
640776304170782720	positive
640897533796028416	positive
640991166826172416	neutral
641124202729213952	positive
641378986573082629	positive
641428761884233728	neutral
641559760681213953	neutral
639467655804510208	neutral
639485274028908544	positive
639512686347227136	positive
639548606962397184	neutral
639560506534174720	positive
639595693821284352	positive
639664944447815680	positive
639687219905736704	positive
639743642396192768	positive
639778744501182465	positive
639807797719269378	neutral
639810361768603648	neutral
639826043906490368	neutral
639843214426398720	neutral
639881231635742720	positive
639899394079375364	neutral
639907928309428224	neutral
639925310897545216	neutral
639930535796563968	neutral
639979942617436160	positive
639985980385193984	positive
639997864404484096	positive
640023479941754880	positive
640133583290560512	neutral
640170383983968256	positive
640183675322245120	positive
640226129991741440	positive
640250038745067520	neutral
640279253611769857	neutral
640294534321184768	positive
640316585501036544	negative
640329971789991937	neutral
640337715872026624	neutral
640357293410795520	positive
640368149473398784	neutral
640374804898541568	positive
640421630678700032	neutral
640423002849447936	positive
640508150207115264	neutral
640520013405913088	negative
640532590995247104	positive
640538853053325312	positive
640557748845867009	negative
640566753827819524	positive
640597728796348416	positive
640667256830173184	positive
640698907878686724	positive
640709067422474241	positive
640742566011400192	positive
640744265522499585	positive
640754584772853760	negative
640820055316500480	positive
